cycle,hour,int(cycle / 24),r_l,FC,n_L,shadow_loss,prevState'N_L',currentState'N_L',prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion
7175,23,298,0.0063,1.0,10.0,0.09642499999999998,2.275790758056546,2.2787639659784866,0.14337481775756242,0.14356212985664465,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
7176,0,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
7177,1,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
7178,2,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
7179,3,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
7180,4,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
7181,5,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
7182,6,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
7183,7,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
7184,8,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
7185,9,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
7186,10,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
7187,11,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
7188,12,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
7189,13,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
7190,14,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
7191,15,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
7192,16,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
7193,17,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
7194,18,299,0.0095,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.21972981541947553,0.22001650699334865,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
7195,19,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
7196,20,299,0.0063,1.015,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.1457155618044943,0.14590568358506278,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
7197,21,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,1.6294249999999997,[1.6294249999999997]
7198,22,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,1.6924249999999996,[1.6924249999999996]
7199,23,299,0.0063,1.0,10.0,0.09642499999999998,2.2787639659784866,2.281737173900427,0.14356212985664465,0.14374944195572692,0.00278589582285835,-0.00297320792194062,1,1.7554249999999996,[1.7554249999999996]
7200,0,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,0.063,[0.063]
7201,1,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,0.126,[0.126]
7202,2,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,0.189,[0.189]
7203,3,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,0.252,[0.252]
7204,4,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
7205,5,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
7206,6,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
7207,7,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
7208,8,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
7209,9,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
7210,10,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
7211,11,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
7212,12,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,0.859985,[0.859985]
7213,13,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,0.95641,[0.95641]
7214,14,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,1.052835,[1.052835]
7215,15,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,1.14926,[1.14926]
7216,16,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,1.245685,[1.245685]
7217,17,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,1.34211,[1.34211]
7218,18,300,0.0095,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.22001650699334865,0.22030319856722175,0.00278589582285835,-0.00307258739673145,1,1.438535,[1.438535]
7219,19,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
7220,20,300,0.0063,1.015,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14590568358506278,0.14609580536563127,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
7221,21,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,1.6294249999999997,[1.6294249999999997]
7222,22,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,1.6924249999999996,[1.6924249999999996]
7223,23,300,0.0063,1.0,10.0,0.09642499999999998,2.281737173900427,2.2847103818223675,0.14374944195572692,0.14393675405480916,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
7224,0,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,0.063,[0.063]
7225,1,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,0.126,[0.126]
7226,2,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,0.189,[0.189]
7227,3,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,0.252,[0.252]
7228,4,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
7229,5,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
7230,6,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
7231,7,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
7232,8,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
7233,9,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
7234,10,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
7235,11,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
7236,12,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
7237,13,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
7238,14,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
7239,15,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
7240,16,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
7241,17,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
7242,18,301,0.0095,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.22030319856722175,0.22058989014109487,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
7243,19,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
7244,20,301,0.0063,1.015,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14609580536563127,0.14628592714619976,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
7245,21,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,1.6294249999999997,[1.6294249999999997]
7246,22,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,1.6924249999999996,[1.6924249999999996]
7247,23,301,0.0063,1.0,10.0,0.09642499999999998,2.2847103818223675,2.287683589744308,0.14393675405480916,0.1441240661538914,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
7248,0,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,0.063,[0.063]
7249,1,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,0.126,[0.126]
7250,2,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,0.189,[0.189]
7251,3,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,0.252,[0.252]
7252,4,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.315945,[0.315945]
7253,5,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.37988999999999995,[0.37988999999999995]
7254,6,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.4438349999999999,[0.4438349999999999]
7255,7,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.5077799999999999,[0.5077799999999999]
7256,8,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.5717249999999999,[0.5717249999999999]
7257,9,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.63567,[0.63567]
7258,10,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.699615,[0.699615]
7259,11,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,0.76356,[0.76356]
7260,12,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,0.859985,[0.859985]
7261,13,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,0.95641,[0.95641]
7262,14,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,1.052835,[1.052835]
7263,15,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,1.14926,[1.14926]
7264,16,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,1.245685,[1.245685]
7265,17,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,1.34211,[1.34211]
7266,18,302,0.0095,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.22058989014109487,0.22087658171496796,0.00278589582285835,-0.00307258739673145,1,1.438535,[1.438535]
7267,19,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,1.5024799999999998,[1.5024799999999998]
7268,20,302,0.0063,1.015,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.14628592714619976,0.14647604892676822,0.00278589582285835,-0.00297601760342681,1,1.5664249999999997,[1.5664249999999997]
7269,21,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,1.6294249999999997,[1.6294249999999997]
7270,22,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,1.6924249999999996,[1.6924249999999996]
7271,23,302,0.0063,1.0,10.0,0.09642499999999998,2.287683589744308,2.2906567976662484,0.1441240661538914,0.14431137825297366,0.00278589582285835,-0.00297320792194062,1,1.7554249999999996,[1.7554249999999996]
7272,0,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,0.063,[0.063]
7273,1,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,0.126,[0.126]
7274,2,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,0.189,[0.189]
7275,3,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,0.252,[0.252]
7276,4,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
7277,5,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
7278,6,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
7279,7,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
7280,8,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
7281,9,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
7282,10,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
7283,11,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
7284,12,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,0.859985,[0.859985]
7285,13,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,0.95641,[0.95641]
7286,14,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,1.052835,[1.052835]
7287,15,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,1.14926,[1.14926]
7288,16,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,1.245685,[1.245685]
7289,17,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,1.34211,[1.34211]
7290,18,303,0.0095,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.22087658171496796,0.22116327328884108,0.00278589582285835,-0.00307258739673148,1,1.438535,[1.438535]
7291,19,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,1.5024799999999998,[1.5024799999999998]
7292,20,303,0.0063,1.015,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14647604892676822,0.1466661707073367,0.00278589582285835,-0.00297601760342684,1,1.5664249999999997,[1.5664249999999997]
7293,21,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,1.6294249999999997,[1.6294249999999997]
7294,22,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,1.6924249999999996,[1.6924249999999996]
7295,23,303,0.0063,1.0,10.0,0.09642499999999998,2.2906567976662484,2.293630005588189,0.14431137825297366,0.1444986903520559,0.00278589582285835,-0.00297320792194059,1,1.7554249999999996,[1.7554249999999996]
7296,0,304,0.0063,1.0,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1444986903520559,0.14468600245113813,0.00278589582285835,-0.00297320792194059,1,0.063,[0.063]
7297,1,304,0.0063,1.0,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1444986903520559,0.14468600245113813,0.00278589582285835,-0.00297320792194059,1,0.126,[0.126]
7298,2,304,0.0063,1.0,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1444986903520559,0.14468600245113813,0.00278589582285835,-0.00297320792194059,1,0.189,[0.189]
7299,3,304,0.0063,1.0,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1444986903520559,0.14468600245113813,0.00278589582285835,-0.00297320792194059,1,0.252,[0.252]
7300,4,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.315945,[0.315945]
7301,5,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.37988999999999995,[0.37988999999999995]
7302,6,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.4438349999999999,[0.4438349999999999]
7303,7,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.5077799999999999,[0.5077799999999999]
7304,8,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.5717249999999999,[0.5717249999999999]
7305,9,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.63567,[0.63567]
7306,10,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.699615,[0.699615]
7307,11,304,0.0063,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.1466661707073367,0.1468562924879052,0.00278589582285835,-0.00297601760342684,1,0.76356,[0.76356]
7308,12,304,0.0095,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.22116327328884108,0.22144996486271418,0.00278589582285835,-0.00307258739673145,1,0.859985,[0.859985]
7309,13,304,0.0095,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.22116327328884108,0.22144996486271418,0.00278589582285835,-0.00307258739673145,1,0.95641,[0.95641]
7310,14,304,0.0095,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.22116327328884108,0.22144996486271418,0.00278589582285835,-0.00307258739673145,1,1.052835,[1.052835]
7311,15,304,0.0095,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.22116327328884108,0.22144996486271418,0.00278589582285835,-0.00307258739673145,1,1.14926,[1.14926]
7312,16,304,0.0095,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.22116327328884108,0.22144996486271418,0.00278589582285835,-0.00307258739673145,1,1.245685,[1.245685]
7313,17,304,0.0095,1.015,10.0,0.09642499999999998,2.293630005588189,2.2966032135101293,0.22116327328884108,0.22144996486271418,0.00278589582285835,-0.00307258739673145,1,1.34211,[1.34211]
