cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,shadow_loss,length(leaf_aging),leaf_aging
9144,381,11.956566566630073,11.488272615972594,2.522567015577603,0.0,0.2,0.005,0.001,11.925080420534355,11.456786469877184,2.5195938076556628,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.0314861460954321,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003682947842743,0.09642499999999998,1,[1.3929479114291774]
9168,382,11.988052712725791,11.519758762068026,2.5255402234995437,0.0,0.2,0.005,0.001,11.956566566630073,11.488272615972594,2.522567015577603,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609545142,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003687288726309,0.09642499999999998,1,[1.3929479114291774]
9192,383,12.019538858821509,11.551244908163477,2.528513431421484,0.0,0.2,0.005,0.001,11.988052712725791,11.519758762068026,2.5255402234995437,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460954694,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003691629609875,0.09642499999999998,1,[1.3929479114291774]
9216,384,12.051025004917227,11.582731054258947,2.5314866393434245,0.0,0.2,0.005,0.001,12.019538858821509,11.551244908163477,2.528513431421484,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609548628,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003695970493441,0.09642499999999998,1,[1.3929479114291774]
9240,385,12.082511151012945,11.614217200354434,2.534459847265365,0.0,0.2,0.005,0.001,12.051025004917227,11.582731054258947,2.5314866393434245,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609550193,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003700311377007,0.09642499999999998,1,[1.3929479114291774]
9264,386,12.113997297108662,11.645703346449935,2.5374330551873054,0.0,0.2,0.005,0.001,12.082511151012945,11.614217200354434,2.534459847265365,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609551648,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003704652260573,0.09642499999999998,1,[1.3929479114291774]
9288,387,12.14548344320438,11.677189492545452,2.540406263109246,0.0,0.2,0.005,0.001,12.113997297108662,11.645703346449935,2.5374330551873054,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609553013,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003708993144139,0.09642499999999998,1,[1.3929479114291774]
9312,388,12.176969589300098,11.708675638640981,2.5433794710311863,0.0,0.2,0.005,0.001,12.14548344320438,11.677189492545452,2.540406263109246,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609554279,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003713334027706,0.09642499999999998,1,[1.3929479114291774]
9336,389,12.208455735395816,11.740161784736523,2.546352678953127,0.0,0.2,0.005,0.001,12.176969589300098,11.708675638640981,2.5433794710311863,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609555456,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003717674911272,0.09642499999999998,1,[1.3929479114291774]
9360,390,12.239941881491534,11.771647930832078,2.5493258868750672,0.0,0.2,0.005,0.001,12.208455735395816,11.740161784736523,2.546352678953127,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609556566,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003722015794838,0.09642499999999998,1,[1.3929479114291774]
9384,391,12.271428027587252,11.803134076927643,2.5522990947970077,0.0,0.2,0.005,0.001,12.239941881491534,11.771647930832078,2.5493258868750672,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609557598,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003726356678404,0.09642499999999998,1,[1.3929479114291774]
9408,392,12.30291417368297,11.834620223023219,2.555272302718948,0.0,0.2,0.005,0.001,12.271428027587252,11.803134076927643,2.5522990947970077,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609558564,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000373069756197,0.09642499999999998,1,[1.3929479114291774]
9432,393,12.334400319778688,11.866106369118805,2.5582455106408886,0.0,0.2,0.005,0.001,12.30291417368297,11.834620223023219,2.555272302718948,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609559452,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003735038445536,0.09642499999999998,1,[1.3929479114291774]
9456,394,12.365886465874405,11.8975925152144,2.561218718562829,0.0,0.2,0.005,0.001,12.334400319778688,11.866106369118805,2.5582455106408886,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609560285,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003739379329102,0.09642499999999998,1,[1.3929479114291774]
9480,395,12.397372611970123,11.929078661310003,2.5641919264847695,0.0,0.2,0.005,0.001,12.365886465874405,11.8975925152144,2.561218718562829,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609561051,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003743720212668,0.09642499999999998,1,[1.3929479114291774]
9504,396,12.428858758065841,11.960564807405614,2.56716513440671,0.0,0.2,0.005,0.001,12.397372611970123,11.929078661310003,2.5641919264847695,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609561784,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003748061096234,0.09642499999999998,1,[1.3929479114291774]
9528,397,12.460344904161559,11.992050953501233,2.5701383423286503,0.0,0.2,0.005,0.001,12.428858758065841,11.960564807405614,2.56716513440671,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861460956245,-0.00297320792194062,0.0,0.0,0.0,0.0,0.000037524019798,0.09642499999999998,1,[1.3929479114291774]
9552,398,12.491831050257277,12.023537099596856,2.573111550250591,0.0,0.2,0.005,0.001,12.460344904161559,11.992050953501233,2.5701383423286503,0.0,0.2,0.005,0.001,-0.03148614609571752,-0.03148614609563083,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003756742863366,0.09642499999999998,1,[1.3929479114291774]
9576,399,12.523317196352995,12.055023245692487,2.5760847581725312,0.0,0.2,0.005,0.001,12.491831050257277,12.023537099596856,2.573111550250591,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609563671,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003761083746932,0.09642499999999998,1,[1.3929479114291774]
9600,400,12.554803342448713,12.086509391788123,2.5790579660944717,0.0,0.2,0.005,0.001,12.523317196352995,12.055023245692487,2.5760847581725312,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614609564226,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003765424630498,0.09642499999999998,1,[1.3929479114291774]
