cycle,i,LVSNi,tab,TEMFAC,FCO2D,RCLFAi
480,13,0.00333906028721804,0.0032,21.92,24.24319628876519,0.00567812130454401
480,14,0.00046533043008813,0.0032,21.92,24.24319628876519,0.00079130126486497
480,15,0.00005176549935448,0.0032,21.92,24.24319628876519,0.00008802799573587
480,16,0.00000442369533683,0.0032,21.92,24.24319628876519,0.00000752255921615
480,17,0.00000027263294102,0.0032,21.92,24.24319628876519,0.0000004636163404
480,18,0.00000001077804214,0.0032,21.92,24.24319628876519,0.00000001832821975
480,19,0.00000000020501548,0.0016,21.92,24.24319628876519,0.00000000017431592
504,0,1.1395593253992833,-0.0002,21.92,24.24319628876513,-0.12111484083019594
504,1,6.367925401339436,0.00025,21.92,24.24319628876513,0.845996182703732
504,2,16.830115895417514,0.0007,21.92,24.24319628876513,6.260594484535147
504,3,28.005210057736676,0.00115,21.92,24.24319628876513,17.11461376078911
504,4,32.957517447273304,0.0016,21.92,24.24319628876513,28.022372443918545
504,5,29.219512952630115,0.00235,21.92,24.24319628876513,36.489781473251114
504,6,20.304133262448907,0.0031,21.92,24.24319628876513,33.44849461429456
504,7,11.36035121144922,0.00315,21.92,24.24319628876513,19.016594217432488
504,8,5.217082671163185,0.0032,21.92,24.24319628876513,8.871726088952943
504,9,1.9936671891511892,0.0032,21.92,24.24319628876513,3.3902604826345577
504,10,0.6398591934788025,0.0032,21.92,24.24319628876513,1.0880900031389826
504,11,0.17334469117222392,0.0032,21.92,24.24319628876513,0.29477520598906515
504,12,0.03966625132643874,0.0032,21.92,24.24319628876513,0.0674530458734844
504,13,0.00763544322568236,0.0032,21.92,24.24319628876513,0.01298418390807332
504,14,0.00122464010348761,0.0032,21.92,24.24319628876513,0.00208251857225538
504,15,0.00016103946319131,0.0032,21.92,24.24319628876513,0.00027384998417647
504,16,0.0000169325571763,0.0032,21.92,24.24319628876513,0.00002879406341095
504,17,0.00000136944509412,0.0032,21.92,24.24319628876513,0.00000232876159622
504,18,0.00000007996650718,0.0032,21.92,24.24319628876513,0.0000001359842258
504,19,0.00000000305283767,0.0016,21.92,24.24319628876513,0.00000000259569776
528,0,0.8384598964041684,-0.0002,21.92,24.243196288765066,-0.08911333936906857
528,1,4.986463282454003,0.00025,21.92,24.243196288765066,0.6624651886250218
528,2,14.065749430214863,0.0007,21.92,24.243196288765066,5.232284426967802
528,3,25.052477017243593,0.00115,21.92,24.243196288765066,15.310132186732854
528,4,31.648996781284733,0.0016,21.92,24.243196288765066,26.909793090465694
528,5,30.207185111497548,0.00235,21.92,24.243196288765066,37.72320180105436
528,6,22.659794503183893,0.0031,21.92,24.243196288765066,37.329148927647964
528,7,13.723517050176723,0.00315,21.92,24.243196288765066,22.972402007801485
528,8,6.84028438490694,0.0032,21.92,24.243196288765066,11.632004562409206
528,9,2.8453723523225856,0.0032,21.92,24.243196288765066,4.8385976841838
528,10,0.9975683582735257,0.0032,21.92,24.243196288765066,1.6963797178310704
528,11,0.2966092261122992,0.0032,21.92,24.243196288765066,0.5043883670982586
528,12,0.0749873627552038,0.0032,21.92,24.243196288765066,0.12751711721462755
528,13,0.01609876568355497,0.0032,21.92,24.243196288765066,0.02737618867038024
528,14,0.0029185309933584,0.0032,21.92,24.243196288765066,0.00496300503312179
528,15,0.00044206875089807,0.0032,21.92,24.243196288765066,0.00075174443604874
528,16,0.00005500912427929,0.0032,21.92,24.243196288765066,0.00009354382779796
528,17,0.00000548159972928,0.0032,21.92,24.243196288765066,0.00000932154125068
528,18,0.00000042067826973,0.0032,21.92,24.243196288765066,0.00000071536960708
528,19,0.00000002418194356,0.0016,21.92,24.243196288765066,0.00000002056087598
552,0,0.6169182965918527,-0.0002,21.92,24.243196288764988,-0.06556741683525553
552,1,3.890459394507819,0.00025,21.92,24.243196288764988,0.5168580957347851
552,2,11.666780096875394,0.0007,21.92,24.243196288764988,4.339897572937666
552,3,22.149515030354703,0.00115,21.92,24.243196288764988,13.53606682298701
552,4,29.906035015000374,0.0016,21.92,24.243196288764988,25.42782698520694
552,5,30.588146998145813,0.00235,21.92,24.243196288764988,38.198952920382226
552,6,24.65399958951043,0.0031,21.92,24.243196288764988,40.61434988784615
552,7,16.084699990673002,0.00315,21.92,24.243196288764988,26.924890537142705
552,8,8.659002708075448,0.0032,21.92,24.243196288764988,14.724761916111072
552,9,3.9009257625344933,0.0032,21.92,24.243196288764988,6.6335818387232175
552,10,1.485803341024797,0.0032,21.92,24.243196288764988,2.5266305125818764
552,11,0.48181976299946866,0.0032,21.92,24.243196288764988,0.8193416188711534
552,12,0.13354527635531005,0.0032,21.92,24.243196288764988,0.2270957136344695
552,13,0.03165857249646289,0.0032,21.92,24.243196288764988,0.05383586982593382
552,14,0.00640107117475763,0.0032,21.92,24.243196288764988,0.01088511601555284
552,15,0.00109641060973469,0.0032,21.92,24.243196288764988,0.00186446242539976
552,16,0.00015727973887615,0.0032,21.92,24.243196288764988,0.0002674565174832
552,17,0.00001856798236091,0.0032,21.92,24.243196288764988,0.00003157512807705
552,18,0.00000175789742796,0.0032,21.92,24.243196288764988,0.00000298933052366
552,19,0.00000013533542544,0.0016,21.92,24.243196288764988,0.00000011506994429
576,0,0.45391340278915926,-0.0002,21.92,24.243196288764928,-0.04824290258889207
576,1,3.0255098183493963,0.00025,21.92,24.243196288764928,0.40194719563106796
576,2,9.612086083757045,0.0007,21.92,24.243196288764928,3.5755768703429394
576,3,19.37972022207618,0.00115,21.92,24.243196288764928,11.843382917292447
576,4,27.856572835510782,0.0016,21.92,24.243196288764928,23.685256641573993
576,5,30.407916338726313,0.00235,21.92,24.243196288764928,37.97387807441672
576,6,26.221946388537464,0.0031,21.92,24.243196288764928,43.19734416713155
576,7,18.348918411730153,0.00315,21.92,24.243196288764928,30.715065869881
576,8,10.621053443089128,0.0032,21.92,24.243196288764928,18.06125815181072
576,9,5.158125997471168,0.0032,21.92,24.243196288764928,8.771469395110843
576,10,2.1239377197822256,0.0032,21.92,24.243196288764928,3.6117874428280556
576,11,0.7470967655811289,0.0032,21.92,24.243196288764928,1.2704490773769241
576,12,0.225567908911057,0.0032,21.92,24.243196288764928,0.3835815585936637
576,13,0.05857953016367923,0.0032,21.92,24.243196288764928,0.09961535570526878
576,14,0.01307472041561728,0.0032,21.92,24.243196288764928,0.02223375505589498
576,15,0.00249803159757013,0.0032,21.92,24.243196288764928,0.00424793960381126
576,16,0.0004054210709717,0.0032,21.92,24.243196288764928,0.00068942451539662
576,17,0.0000552190190876,0.0032,21.92,24.243196288764928,0.00009390075701765
576,18,0.00000619953277117,0.0032,21.92,24.243196288764928,0.00001054239698545
576,19,0.00000059981489576,0.0016,21.92,24.243196288764928,0.0000005099970419
600,0,0.3339783864033551,-0.0002,21.92,24.24319628876485,-0.03549594848499408
600,1,2.346031185530216,0.00025,21.92,24.24319628876485,0.31167661402644253
600,2,7.871751632869482,0.0007,21.92,24.24319628876485,2.9281940280512897
600,3,16.798872523726455,0.00115,21.92,24.24319628876485,10.266168840282685
600,4,25.616781167761307,0.0016,21.92,24.24319628876485,21.78085724587085
600,5,29.73378902040863,0.00235,21.92,24.24319628876485,37.13201741197368
600,6,27.32798197077981,0.0031,21.92,24.24319628876485,45.019398068061555
600,7,20.429164850657763,0.00315,21.92,24.24319628876485,34.19728236697971
600,8,12.662944266910136,0.0032,21.92,24.24319628876485,21.53352363700516
600,9,6.601564963818538,0.0032,21.92,24.24319628876485,11.226058663235243
600,10,2.9256444301218885,0.0032,21.92,24.24319628876485,4.9751015373358
600,11,1.1108918010343127,0.0032,21.92,24.24319628876485,1.8890879049540845
600,12,0.3633685810389693,0.0032,21.92,24.24319628876485,0.6179136355511212
600,13,0.10270194167483415,0.0032,21.92,24.24319628876485,0.17464616774792133
600,14,0.02509820346576536,0.0032,21.92,24.24319628876485,0.04267986545504224
600,15,0.00529265131875019,0.0032,21.92,24.24319628876485,0.00900023168960399
600,16,0.00095833992364725,0.0032,21.92,24.24319628876485,0.00162967118571858
600,17,0.00014775096149694,0.0032,21.92,24.24319628876485,0.00025125269090053
600,18,0.00001915167928306,0.0032,21.92,24.24319628876485,0.00003256771330881
600,19,0.00000223788299462,0.0016,21.92,24.24319628876485,0.00000190277653229
624,0,0.24573313302541352,-0.0002,21.92,24.24319628876477,-0.02611705124053088
624,1,1.8143976535971427,0.00025,21.92,24.24319628876477,0.24104765557192304
624,2,6.411721220561919,0.0007,21.92,24.24319628876477,2.385080813421845
624,3,14.440108970772306,0.00115,21.92,24.24319628876477,8.824675379651245
624,4,23.28687415999006,0.0016,21.92,24.24319628876477,19.799836617241407
624,5,28.64597491003891,0.00235,21.92,24.24319628876477,35.773538260207395
624,6,27.963655000582353,0.0031,21.92,24.24319628876477,46.066589082766065
624,7,22.252000967742973,0.00315,21.92,24.24319628876477,37.248608344344966
624,8,14.714969581802862,0.0032,21.92,24.24319628876477,25.023022973856975
624,9,8.203129539403735,0.0032,21.92,24.24319628876477,13.949542863878305
624,10,3.896912488933521,0.0032,21.92,24.24319628876477,6.626757207726864
624,11,1.59039380525872,0.0032,21.92,24.24319628876477,2.704488140817003
624,12,0.5608824881395014,0.0032,21.92,24.24319628876477,0.9537889499754749
624,13,0.17157643950233495,0.0032,21.92,24.24319628876477,0.2917682679241727
624,14,0.04560300803809089,0.0032,21.92,24.24319628876477,0.07754858829102133
624,15,0.01052576232079326,0.0032,21.92,24.24319628876477,0.01789921419180387
624,16,0.00210357094167833,0.0032,21.92,24.24319628876477,0.00357715343603896
624,17,0.00036192837924708,0.0032,21.92,24.24319628876477,0.00061546455114594
624,18,0.00005313075311109,0.0032,21.92,24.24319628876477,0.00009034962990078
624,19,0.00000729822480281,0.0016,21.92,24.24319628876477,0.00000620536950124
648,0,0.18080443264747426,-0.0002,21.92,24.243196288764707,-0.01921628790481759
648,1,1.3999181429940681,0.00025,21.92,24.243196288764707,0.18598292700186878
648,2,5.196995957683501,0.0007,21.92,24.243196288764707,1.9332180735417965
648,3,12.318812682113904,0.00115,21.92,24.243196288764707,7.528303505355865
648,4,20.94934254761519,0.0016,21.92,24.243196288764707,17.812333112276352
648,5,27.229969494589565,0.00235,21.92,24.243196288764707,34.00520871075685
648,6,28.143940599215778,0.0031,21.92,24.243196288764707,46.363586831794585
648,7,23.76115957828037,0.00315,21.92,24.243196288764707,39.77485567351281
648,8,16.70643750835856,0.0032,21.92,24.243196288764707,28.40954357798561
648,9,9.923716853328184,0.0032,21.92,24.243196288764707,16.875426987899903
648,10,5.034720294377474,0.0032,21.92,24.243196288764707,8.561616175472635
648,11,2.199832421781994,0.0032,21.92,24.243196288764707,3.740847503820792
648,12,0.8329045433870934,0.0032,21.92,24.243196288764707,1.416366470099867
648,13,0.27444061370775336,0.0032,21.92,24.243196288764707,0.4666903144849807
648,14,0.07888826791205023,0.0032,21.92,24.243196288764707,0.1341506640130721
648,15,0.01979402806375172,0.0032,21.92,24.243196288764707,0.03366003689174758
648,16,0.00432891977518716,0.0032,21.92,24.243196288764707,0.00736139197463569
648,17,0.00082211291676622,0.0032,21.92,24.243196288764707,0.0013980151497415
648,18,0.00013472263415241,0.0032,21.92,24.243196288764707,0.00022909782794681
648,19,0.00002133666849721,0.0016,21.92,24.243196288764707,0.00001814165985948
672,0,0.13303148201960502,-0.0002,21.92,24.243196288764647,-0.01413887492392184
672,1,1.077798500835152,0.00025,21.92,24.243196288764647,0.14318845777284606
672,2,4.193715183677941,0.0007,21.92,24.243196288764647,1.5600100624258697
672,3,10.437054618591922,0.00115,21.92,24.243196288764647,6.378318828146417
672,4,18.668945593399375,0.0016,21.92,24.243196288764647,15.873408772078514
672,5,25.570474332224553,0.00235,21.92,24.243196288764647,31.932805384637504
672,6,27.902447092361456,0.0031,21.92,24.243196288764647,45.96575678610901
672,7,24.919197456242742,0.00315,21.92,24.243196288764647,41.71334648279618
672,8,18.570467524104803,0.0032,21.92,24.243196288764647,31.579354133738125
672,9,11.715877446486571,0.0032,21.92,24.243196288764647,19.923022529714693
672,10,6.326512691362041,0.0032,21.92,24.243196288764647,10.758328214019555
672,11,2.948879093418139,0.0032,21.92,24.243196288764647,5.014612425225794
672,12,1.194080301898111,0.0032,21.92,24.243196288764647,2.0305511785750867
672,13,0.4220004349616935,0.0032,21.92,24.243196288764647,0.7176179685809635
672,14,0.1305579777319325,0.0032,21.92,24.243196288764647,0.22201576823145386
672,15,0.03540817072496034,0.0032,21.92,24.243196288764647,0.06021211695935928
672,16,0.0084151794124814,0.0032,21.92,24.243196288764647,0.01431013680300453
672,17,0.00174869700877339,0.0032,21.92,24.243196288764647,0.00297368507502481
672,18,0.00031634794931364,0.0032,21.92,24.243196288764647,0.00053795435725515
672,19,0.00005693368158596,0.0016,21.92,24.243196288764647,0.00004840828295268
696,0,0.09788131270452236,-0.0002,21.92,24.243196288764587,-0.01040303856431945
696,1,0.8281679606799692,0.00025,21.92,24.243196288764587,0.1100243626009504
696,2,3.3704138309362333,0.0007,21.92,24.243196288764587,1.2537521649690593
696,3,8.787411728365235,0.00115,21.92,24.243196288764587,5.37018495408316
696,4,16.49387877839135,0.0016,21.92,24.243196288764587,14.024042160103765
696,5,23.74692173919547,0.00235,21.92,24.243196288764587,29.655524591747938
696,6,27.286282886640173,0.0031,21.92,24.243196288764587,44.9507040946106
696,7,25.707444932340827,0.00315,21.92,24.243196288764587,43.03282878724853
696,8,20.24795715985212,0.0032,21.92,24.243196288764587,34.43195001987708
696,9,13.527027697861156,0.0032,21.92,24.243196288764587,23.00291026562256
696,10,7.75051459672248,0.0032,21.92,24.243196288764587,13.179864473035323
696,11,3.8413324525098846,0.0032,21.92,24.243196288764587,6.532242535400454
696,12,1.6577410367319654,0.0032,21.92,24.243196288764587,2.8190131020146385
696,13,0.6260028084441112,0.0032,21.92,24.243196288764587,1.0645270158605835
696,14,0.20756419892033642,0.0032,21.92,24.243196288764587,0.3529659840110529
696,15,0.06054907556792372,0.0032,21.92,24.243196288764587,0.10296459673661892
696,16,0.01554738753103537,0.0032,21.92,24.243196288764587,0.02643856198341441
696,17,0.003510144614617,0.0032,21.92,24.243196288764587,0.00596905272857245
696,18,0.00069480958301036,0.0032,21.92,24.243196288764587,0.00118153395163144
696,19,0.00014052054257012,0.0016,21.92,24.243196288764587,0.00011947862839551
720,0,0.07201867732946962,-0.0002,21.92,24.243196288764523,-0.00765430148930904
720,1,0.6352083772360217,0.00025,21.92,24.243196288764523,0.08438915792733051
720,2,2.6986903296279667,0.0007,21.92,24.243196288764523,1.0038793492644356
720,3,7.35610847134638,0.00115,21.92,24.243196288764523,4.495483340778543
720,4,14.457641807716866,0.0016,21.92,24.243196288764523,12.292716647871126
720,5,21.830490496343455,0.00235,21.92,24.243196288764523,27.26225549881163
720,6,26.35109715571937,0.0031,21.92,24.243196288764523,43.41010374099085
720,7,26.124612512813062,0.00315,21.92,24.243196288764523,43.731144046244395
720,8,21.69048728047972,0.0032,21.92,24.243196288764523,36.88499378243991
720,9,15.302861547401196,0.0032,21.92,24.243196288764523,26.022741938923758
720,10,9.276810558512679,0.0032,21.92,24.243196288764523,15.775353284919165
720,11,4.874233930641717,0.0032,21.92,24.243196288764523,8.288706745084296
720,12,2.234699264255869,0.0032,21.92,24.243196288764523,3.8001390840988876
720,13,0.8986132680568333,0.0032,21.92,24.243196288764523,1.528105126293006
720,14,0.3181259078252031,0.0032,21.92,24.243196288764523,0.5409778019475713
720,15,0.09939406477960636,0.0032,21.92,24.243196288764523,0.16902107426173635
720,16,0.02743793352683783,0.0032,21.92,24.243196288764523,0.04665861095943207
720,17,0.0066906784302151,0.0032,21.92,24.243196288764523,0.01137759742819991
720,18,0.00143868991610969,0.0032,21.92,24.243196288764523,0.00244651343809696
720,19,0.0003241062182527,0.0016,21.92,24.243196288764523,0.00027557370405089
744,0,0.05298958240400307,-0.0002,21.92,24.243196288764445,-0.00563184793935191
744,1,0.4863998919718307,0.00025,21.92,24.243196288764445,0.06461954654636988
744,2,2.153467958273535,0.0007,21.92,24.243196288764445,0.8010633857762643
744,3,6.125504752872697,0.00115,21.92,24.243196288764445,3.7434337296223723
744,4,12.581243111125302,0.0016,21.92,24.243196288764445,10.697294807822244
744,5,19.88240365168233,0.00235,21.92,24.243196288764445,24.829454398812402
744,6,25.156642375085838,0.0031,21.92,24.243196288764445,41.44239038033582
744,7,26.184455291635334,0.00315,21.92,24.243196288764445,43.83131751980375
744,8,22.862091554145834,0.0032,21.92,24.243196288764445,38.87732414324941
744,9,16.99062840452181,0.0032,21.92,24.243196288764445,28.89281439170469
744,10,10.86904052992386,0.0032,21.92,24.243196288764445,18.48296385338103
744,11,6.037502291838154,0.0032,21.92,24.243196288764445,10.266861763697136
744,12,2.9321288436185124,0.0032,21.92,24.243196288764445,4.986128378199776
744,13,1.2516398473960255,0.0032,21.92,24.243196288764445,2.128432035300741
744,14,0.4715048577694415,0.0032,21.92,24.243196288764445,0.8018009702745307
744,15,0.15718836437006548,0.0032,21.92,24.243196288764445,0.2673011337868624
744,16,0.04645050229180723,0.0032,21.92,24.243196288764445,0.07898976477888615
744,17,0.01217261037043076,0.0032,21.92,24.243196288764445,0.02069970360847839
744,18,0.0028263936605827,0.0032,21.92,24.243196288764445,0.00480632413874543
744,19,0.00070424326127155,0.0016,21.92,24.243196288764445,0.0005987880303801
768,0,0.03898843950300902,-0.0002,21.92,24.243196288764366,-0.00414377605393205
768,1,0.3718822939486889,0.00025,21.92,24.243196288764366,0.0494055726578569
768,2,1.712987825522844,0.0007,21.92,24.243196288764366,0.6372102366486877
768,3,5.075995539696378,0.00115,21.92,24.243196288764366,3.102055043839581
768,4,10.875479233495964,0.0016,21.92,24.243196288764366,9.246956481921842
768,5,17.953258568078628,0.00235,21.92,24.243196288764366,22.42030806413472
768,6,23.76305958143453,0.0031,21.92,24.243196288764366,39.14663877323676
768,7,25.912881995333787,0.00315,21.92,24.243196288764366,43.37671897087387
768,8,23.739941265094952,0.0032,21.92,24.243196288764366,40.37012053420056
768,9,18.542012490070675,0.0032,21.92,24.243196288764366,31.53096592835279
768,10,12.4865136818329,0.0032,21.92,24.243196288764366,21.233500822880927
768,11,7.314112795945112,0.0032,21.92,24.243196288764366,12.437756769313633
768,12,3.7526444160550767,0.0032,21.92,24.243196288764366,6.381427220331086
768,13,1.695666117891565,0.0032,21.92,24.243196288764366,2.8835052623188795
768,14,0.6776355915651582,0.0032,21.92,24.243196288764366,1.15232932568253
768,15,0.24023846504497837,0.0032,21.92,24.243196288764366,0.40852905584382515
768,16,0.07571015231735763,0.0032,21.92,24.243196288764366,0.12874623153378667
768,17,0.02122966730118789,0.0032,21.92,24.243196288764366,0.03610136260573026
768,18,0.0052958925732477,0.0032,21.92,24.243196288764366,0.0090057434907193
768,19,0.0014510455544623,0.0016,21.92,24.243196288764366,0.00123376219174535
792,0,0.02868674079889946,-0.0002,21.92,24.243196288764306,-0.00304888913491038
792,1,0.2839236003823133,0.00025,21.92,24.243196288764306,0.03772002135144441
792,2,1.3586349622405605,0.0007,21.92,24.243196288764306,0.5053953641172221
792,3,4.1874066966103145,0.00115,21.92,24.243196288764306,2.559018415647506
792,4,9.343113879634053,0.0016,21.92,24.243196288764306,7.944051530577353
792,5,16.083136259399698,0.00235,21.92,24.243196288764306,20.084870287243135
792,6,22.22796813955038,0.0031,21.92,24.243196288764306,36.61776954436533
792,7,25.344846363552108,0.00315,21.92,24.243196288764306,42.425859009806004
792,8,24.314085321155204,0.0032,21.92,24.243196288764306,41.346460976172246
792,9,19.915432330047956,0.0032,21.92,24.243196288764306,33.8664866385689
792,10,14.086524486935497,0.0032,21.92,24.243196288764306,23.954342813883866
792,11,8.680787543611538,0.0032,21.92,24.243196288764306,14.76180735049439
792,12,4.693671418174758,0.0032,21.92,24.243196288764306,7.98165752744497
792,13,2.239170064824212,0.0032,21.92,24.243196288764306,3.807741746456479
792,14,0.9466241412500607,0.0032,21.92,24.243196288764306,1.6097483248215652
792,15,0.3558094775602591,0.0032,21.92,24.243196288764306,0.6050592685095718
