cycle,DTFAST,GENRF,TEMFCF,RDVLVF,RDVFRF,TTHF,TTLF,TTABF,FCO2,TSLAF,CSLAF,GPF,MAINTF
841,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7951769527093862,0.02458085573580305
842,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7951769527093862,0.02458085573580305
843,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7951769527093862,0.02458085573580305
844,5,0.00000000000072769,0.86,0.01054877890606745,0.01369312646460679,0.0,0.0,0.0,1.0143056640449473,1.27,1.5175,1.7942277551898922,0.02458085573580305
845,6,0.00000000000072769,0.86,0.01054877890606745,0.01369312646460679,0.0,0.0,0.0,1.0143056640449473,1.27,1.5175,1.7942277551898922,0.02458085573580305
846,7,0.00000000000075308,0.8899999999999999,0.01085307060528094,0.01420027929662926,0.0,0.0,0.0,1.0143056640449473,1.225,1.5175,1.7942277551898922,0.02542200510052065
847,8,0.00000000000075308,0.8899999999999999,0.01085307060528094,0.01420027929662926,0.0,0.0,0.0,1.0143056640449473,1.225,1.5175,1.7942277551898922,0.02542200510052065
848,9,0.00000000000077846,0.9199999999999999,0.01115736230449442,0.01470743212865174,0.0,0.0,0.0,1.0143056640449473,1.18,1.5175,1.7942277551898922,0.02629193833921601
849,10,0.00000000000077846,0.9199999999999999,0.01115736230449442,0.01470743212865174,0.0,0.0,0.0,1.0143056640449473,1.18,1.5175,1.7942277551898922,0.02629193833921601
850,11,0.00000000000077846,0.9199999999999999,0.01115736230449442,0.01470743212865174,0.0,0.0,0.0,1.0143056640449473,1.18,1.5175,1.7942277551898922,0.02629193833921601
851,12,0.00000000000077846,0.9199999999999999,0.01115736230449442,0.01470743212865174,0.0,0.0,0.0,1.0143056640449473,1.18,1.5175,1.7942277551898922,0.02629193833921601
852,13,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
853,14,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
854,15,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
855,16,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
856,17,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
857,18,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
858,19,0.00000000000080989,0.9571428571428571,0.01141093872050566,0.01572173779269668,0.0,0.0,0.0,1.0143056640449473,1.09,1.5175,1.7942277551898922,0.02812213004554919
859,20,0.00000000000077846,0.9199999999999999,0.01115736230449442,0.01470743212865174,0.0,0.0,0.0,1.0143056640449473,1.18,1.5175,1.7942277551898922,0.02629193833921601
860,21,0.00000000000077846,0.9199999999999999,0.01115736230449442,0.01470743212865174,0.0,0.0,0.0,1.0143056640449473,1.18,1.5175,1.7942277551898922,0.02629193833921601
861,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7942277551898922,0.02629193833921601
862,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7942277551898922,0.02629193833921601
863,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7942277551898922,0.02629193833921601
864,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7942277551898922,0.02447718105588226
865,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7942277551898922,0.02447718105588226
866,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7942277551898922,0.02447718105588226
867,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7942277551898922,0.02447718105588226
868,5,0.00000000000072769,0.86,0.01054877890606741,0.01369312646460673,0.0,0.0,0.0,1.0143056640449433,1.27,1.5175,1.7928091933678556,0.02447718105588226
869,6,0.00000000000072769,0.86,0.01054877890606741,0.01369312646460673,0.0,0.0,0.0,1.0143056640449433,1.27,1.5175,1.7928091933678556,0.02447718105588226
870,7,0.00000000000075308,0.8899999999999999,0.01085307060528089,0.01420027929662921,0.0,0.0,0.0,1.0143056640449433,1.225,1.5175,1.7928091933678556,0.02531478270476401
871,8,0.00000000000075308,0.8899999999999999,0.01085307060528089,0.01420027929662921,0.0,0.0,0.0,1.0143056640449433,1.225,1.5175,1.7928091933678556,0.02531478270476401
872,9,0.00000000000077846,0.9199999999999999,0.01115736230449437,0.01470743212865168,0.0,0.0,0.0,1.0143056640449433,1.18,1.5175,1.7928091933678556,0.02618104682587276
873,10,0.00000000000077846,0.9199999999999999,0.01115736230449437,0.01470743212865168,0.0,0.0,0.0,1.0143056640449433,1.18,1.5175,1.7928091933678556,0.02618104682587276
874,11,0.00000000000077846,0.9199999999999999,0.01115736230449437,0.01470743212865168,0.0,0.0,0.0,1.0143056640449433,1.18,1.5175,1.7928091933678556,0.02618104682587276
875,12,0.00000000000077846,0.9199999999999999,0.01115736230449437,0.01470743212865168,0.0,0.0,0.0,1.0143056640449433,1.18,1.5175,1.7928091933678556,0.02618104682587276
876,13,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
877,14,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
878,15,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
879,16,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
880,17,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
881,18,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
882,19,0.00000000000080989,0.9571428571428571,0.01141093872050561,0.01572173779269662,0.0,0.0,0.0,1.0143056640449433,1.09,1.5175,1.7928091933678556,0.02800351933229739
883,20,0.00000000000077846,0.9199999999999999,0.01115736230449437,0.01470743212865168,0.0,0.0,0.0,1.0143056640449433,1.18,1.5175,1.7928091933678556,0.02618104682587276
884,21,0.00000000000077846,0.9199999999999999,0.01115736230449437,0.01470743212865168,0.0,0.0,0.0,1.0143056640449433,1.18,1.5175,1.7928091933678556,0.02618104682587276
885,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7928091933678556,0.02618104682587276
886,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7928091933678556,0.02618104682587276
887,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7928091933678556,0.02618104682587276
888,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7928091933678556,0.02434149080800806
889,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7928091933678556,0.02434149080800806
890,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7928091933678556,0.02434149080800806
891,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7928091933678556,0.02434149080800806
892,5,0.00000000000072769,0.86,0.01054877890606737,0.01369312646460668,0.0,0.0,0.0,1.0143056640449393,1.27,1.5175,1.7907526839786974,0.02434149080800806
893,6,0.00000000000072769,0.86,0.01054877890606737,0.01369312646460668,0.0,0.0,0.0,1.0143056640449393,1.27,1.5175,1.7907526839786974,0.02434149080800806
894,7,0.00000000000075308,0.8899999999999999,0.01085307060528085,0.01420027929662915,0.0,0.0,0.0,1.0143056640449393,1.225,1.5175,1.7907526839786974,0.02517444917811122
895,8,0.00000000000075308,0.8899999999999999,0.01085307060528085,0.01420027929662915,0.0,0.0,0.0,1.0143056640449393,1.225,1.5175,1.7907526839786974,0.02517444917811122
896,9,0.00000000000077846,0.9199999999999999,0.01115736230449433,0.01470743212865162,0.0,0.0,0.0,1.0143056640449393,1.18,1.5175,1.7907526839786974,0.02603591112886181
897,10,0.00000000000077846,0.9199999999999999,0.01115736230449433,0.01470743212865162,0.0,0.0,0.0,1.0143056640449393,1.18,1.5175,1.7907526839786974,0.02603591112886181
898,11,0.00000000000077846,0.9199999999999999,0.01115736230449433,0.01470743212865162,0.0,0.0,0.0,1.0143056640449393,1.18,1.5175,1.7907526839786974,0.02603591112886181
899,12,0.00000000000077846,0.9199999999999999,0.01115736230449433,0.01470743212865162,0.0,0.0,0.0,1.0143056640449393,1.18,1.5175,1.7907526839786974,0.02603591112886181
900,13,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
901,14,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
902,15,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
903,16,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
904,17,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
905,18,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
906,19,0.00000000000080989,0.9571428571428571,0.01141093872050557,0.01572173779269656,0.0,0.0,0.0,1.0143056640449393,1.09,1.5175,1.7907526839786974,0.02784828068488639
907,20,0.00000000000077846,0.9199999999999999,0.01115736230449433,0.01470743212865162,0.0,0.0,0.0,1.0143056640449393,1.18,1.5175,1.7907526839786974,0.02603591112886181
908,21,0.00000000000077846,0.9199999999999999,0.01115736230449433,0.01470743212865162,0.0,0.0,0.0,1.0143056640449393,1.18,1.5175,1.7907526839786974,0.02603591112886181
909,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7907526839786974,0.02603591112886181
910,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7907526839786974,0.02603591112886181
911,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7907526839786974,0.02603591112886181
912,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7907526839786974,0.02416706184290142
913,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7907526839786974,0.02416706184290142
914,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7907526839786974,0.02416706184290142
915,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7907526839786974,0.02416706184290142
916,5,0.00000000000072769,0.86,0.01054877890606733,0.01369312646460663,0.0,0.0,0.0,1.0143056640449353,1.27,1.5175,1.7878536237881173,0.02416706184290142
917,6,0.00000000000072769,0.86,0.01054877890606733,0.01369312646460663,0.0,0.0,0.0,1.0143056640449353,1.27,1.5175,1.7878536237881173,0.02416706184290142
918,7,0.00000000000075308,0.8899999999999999,0.01085307060528081,0.01420027929662909,0.0,0.0,0.0,1.0143056640449353,1.225,1.5175,1.7878536237881173,0.02499405130717132
919,8,0.00000000000075308,0.8899999999999999,0.01085307060528081,0.01420027929662909,0.0,0.0,0.0,1.0143056640449353,1.225,1.5175,1.7878536237881173,0.02499405130717132
920,9,0.00000000000077846,0.9199999999999999,0.01115736230449429,0.01470743212865156,0.0,0.0,0.0,1.0143056640449353,1.18,1.5175,1.7878536237881173,0.02584934009795676
921,10,0.00000000000077846,0.9199999999999999,0.01115736230449429,0.01470743212865156,0.0,0.0,0.0,1.0143056640449353,1.18,1.5175,1.7878536237881173,0.02584934009795676
922,11,0.00000000000077846,0.9199999999999999,0.01115736230449429,0.01470743212865156,0.0,0.0,0.0,1.0143056640449353,1.18,1.5175,1.7878536237881173,0.02584934009795676
923,12,0.00000000000077846,0.9199999999999999,0.01115736230449429,0.01470743212865156,0.0,0.0,0.0,1.0143056640449353,1.18,1.5175,1.7878536237881173,0.02584934009795676
924,13,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
925,14,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
926,15,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
927,16,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
928,17,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
929,18,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
930,19,0.00000000000080989,0.9571428571428571,0.01141093872050552,0.0157217377926965,0.0,0.0,0.0,1.0143056640449353,1.09,1.5175,1.7878536237881173,0.02764872237442062
931,20,0.00000000000077846,0.9199999999999999,0.01115736230449429,0.01470743212865156,0.0,0.0,0.0,1.0143056640449353,1.18,1.5175,1.7878536237881173,0.02584934009795676
932,21,0.00000000000077846,0.9199999999999999,0.01115736230449429,0.01470743212865156,0.0,0.0,0.0,1.0143056640449353,1.18,1.5175,1.7878536237881173,0.02584934009795676
933,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7878536237881173,0.02584934009795676
934,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7878536237881173,0.02584934009795676
935,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.7878536237881173,0.02584934009795676
936,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7878536237881173,0.02394670629602129
937,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7878536237881173,0.02394670629602129
938,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7878536237881173,0.02394670629602129
939,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7878536237881173,0.02394670629602129
940,5,0.00000000000072769,0.86,0.01054877890606729,0.01369312646460657,0.0,0.0,0.0,1.0143056640449313,1.27,1.5175,1.78387113257931,0.02394670629602129
941,6,0.00000000000072769,0.86,0.01054877890606729,0.01369312646460657,0.0,0.0,0.0,1.0143056640449313,1.27,1.5175,1.78387113257931,0.02394670629602129
942,7,0.00000000000075308,0.8899999999999999,0.01085307060528076,0.01420027929662904,0.0,0.0,0.0,1.0143056640449313,1.225,1.5175,1.78387113257931,0.02476615526087724
943,8,0.00000000000075308,0.8899999999999999,0.01085307060528076,0.01420027929662904,0.0,0.0,0.0,1.0143056640449313,1.225,1.5175,1.78387113257931,0.02476615526087724
944,9,0.00000000000077846,0.9199999999999999,0.01115736230449424,0.0147074321286515,0.0,0.0,0.0,1.0143056640449313,1.18,1.5175,1.78387113257931,0.02561364551866521
945,10,0.00000000000077846,0.9199999999999999,0.01115736230449424,0.0147074321286515,0.0,0.0,0.0,1.0143056640449313,1.18,1.5175,1.78387113257931,0.02561364551866521
946,11,0.00000000000077846,0.9199999999999999,0.01115736230449424,0.0147074321286515,0.0,0.0,0.0,1.0143056640449313,1.18,1.5175,1.78387113257931,0.02561364551866521
947,12,0.00000000000077846,0.9199999999999999,0.01115736230449424,0.0147074321286515,0.0,0.0,0.0,1.0143056640449313,1.18,1.5175,1.78387113257931,0.02561364551866521
948,13,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
949,14,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
950,15,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
951,16,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
952,17,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
953,18,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
954,19,0.00000000000080989,0.9571428571428571,0.01141093872050548,0.01572173779269644,0.0,0.0,0.0,1.0143056640449313,1.09,1.5175,1.78387113257931,0.02739662100690822
955,20,0.00000000000077846,0.9199999999999999,0.01115736230449424,0.0147074321286515,0.0,0.0,0.0,1.0143056640449313,1.18,1.5175,1.78387113257931,0.02561364551866521
956,21,0.00000000000077846,0.9199999999999999,0.01115736230449424,0.0147074321286515,0.0,0.0,0.0,1.0143056640449313,1.18,1.5175,1.78387113257931,0.02561364551866521
957,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.78387113257931,0.02561364551866521
958,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.78387113257931,0.02561364551866521
959,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,1.78387113257931,0.02561364551866521
960,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.78387113257931,0.02367302365034342
961,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.78387113257931,0.02367302365034342
962,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.78387113257931,0.02367302365034342
963,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.78387113257931,0.02367302365034342
964,5,0.00000000000072769,0.86,0.01054877890606724,0.01369312646460652,0.0,0.0,0.0,1.0143056640449273,1.27,1.5175,1.778529871620141,0.02367302365034342
965,6,0.00000000000072769,0.86,0.01054877890606724,0.01369312646460652,0.0,0.0,0.0,1.0143056640449273,1.27,1.5175,1.778529871620141,0.02367302365034342
966,7,0.00000000000075308,0.8899999999999999,0.01085307060528072,0.01420027929662898,0.0,0.0,0.0,1.0143056640449273,1.225,1.5175,1.778529871620141,0.02448310727877576
967,8,0.00000000000075308,0.8899999999999999,0.01085307060528072,0.01420027929662898,0.0,0.0,0.0,1.0143056640449273,1.225,1.5175,1.778529871620141,0.02448310727877576
968,9,0.00000000000077846,0.9199999999999999,0.0111573623044942,0.01470743212865145,0.0,0.0,0.0,1.0143056640449273,1.18,1.5175,1.778529871620141,0.02532091172119227
969,10,0.00000000000077846,0.9199999999999999,0.0111573623044942,0.01470743212865145,0.0,0.0,0.0,1.0143056640449273,1.18,1.5175,1.778529871620141,0.02532091172119227
970,11,0.00000000000077846,0.9199999999999999,0.0111573623044942,0.01470743212865145,0.0,0.0,0.0,1.0143056640449273,1.18,1.5175,1.778529871620141,0.02532091172119227
971,12,0.00000000000077846,0.9199999999999999,0.0111573623044942,0.01470743212865145,0.0,0.0,0.0,1.0143056640449273,1.18,1.5175,1.778529871620141,0.02532091172119227
