cycle,DTFAST,GENR,TEMFAC,RDVLV,RDVFR,TTH,TTL,TTAB,FCO2D,TSLA,CSLA,GP,MAINT,GPFN
152,9,0.04532652270479005,7.859999999999999,0.0955625226312611,0.12449615268557607,0.0,0.0,0.0,9.07166566083281,11.249999999999998,7.5875,5.397949033292762,0.22551947034027411,0.3896535106094791
153,10,0.05063191721985454,8.78,0.10672018708509327,0.13920398310199122,0.0,0.0,0.0,10.085998792999373,12.429999999999998,9.105,5.980994000336971,0.2519165650852274,0.3896535106094791
154,11,0.05593731173491902,9.7,0.11787785153892545,0.15391181351840638,0.0,0.0,0.0,11.100331925165936,13.609999999999998,10.6225,6.5640389673811805,0.2783136598301807,0.3896535106094791
155,12,0.0612427062499835,10.62,0.12903551599275764,0.16861964393482154,0.0,0.0,0.0,12.114665057332498,14.789999999999997,12.14,7.14708393442539,0.30471075457513397,0.3896535106094791
156,13,0.06676229371130835,11.577142857142857,0.14044676372963147,0.18434180748340326,0.0,0.0,0.0,13.128998189499061,15.879999999999997,13.6575,7.730128901469599,0.3329453610033337,0.3883672524312066
157,14,0.07228188117263319,12.534285714285714,0.1518580114665053,0.20006397103198498,0.0,0.0,0.0,14.143331321665624,16.97,15.175,8.313173868513807,0.36117996743153347,0.3883672524312066
158,15,0.07780146863395804,13.491428571428571,0.16326925920337912,0.2157861345805667,0.0,0.0,0.0,15.157664453832187,18.06,16.692500000000003,8.896218835558017,0.3894145738597332,0.3883672524312066
159,16,0.08332105609528288,14.448571428571428,0.17468050694025294,0.23150829812914842,0.0,0.0,0.0,16.17199758599875,19.15,18.21,9.479263802602226,0.41764918028793296,0.3883672524312066
160,17,0.08884064355660773,15.405714285714286,0.18609175467712677,0.24723046167773013,0.0,0.0,0.0,17.186330718165312,20.24,19.7275,10.062308769646435,0.4458837867161327,0.3883672524312066
161,18,0.09436023101793257,16.36285714285714,0.1975030024140006,0.26295262522631185,0.0,0.0,0.0,18.200663850331875,21.33,21.244999999999997,10.645353736690645,0.47411839314433246,0.3883672524312066
162,19,0.09987981847925742,17.319999999999997,0.20891425015087442,0.27867478877489354,0.0,0.0,0.0,19.214996982498437,22.419999999999998,22.762499999999996,11.228398703734854,0.5023529995725322,0.3883672524312066
163,20,0.1051852129943219,18.239999999999995,0.2200719146047066,0.2933826191913087,0.0,0.0,0.0,20.229330114665,23.599999999999998,24.279999999999994,11.811443670779063,0.5287500943174855,0.3896535106094791
164,21,0.11049060750938638,19.159999999999997,0.23122957905853878,0.30809044960772386,0.0,0.0,0.0,21.243663246831563,24.779999999999998,25.797499999999992,12.394488637823272,0.5551471890624389,0.3896535106094791
165,22,0.11579600202445087,20.08,0.24222957905853879,0.3225904496077239,0.0,0.0,0.0,22.243663246831563,25.959999999999997,25.797499999999992,12.977533604867482,0.5815442838073922,0.3896535106094791
166,23,0.12110139653951535,21.0,0.25322957905853877,0.3370904496077239,0.0,0.0,0.0,23.243663246831563,27.139999999999997,25.797499999999992,13.560578571911691,0.6079413785523455,0.3896535106094791
167,24,0.12640679105457983,21.92,0.2642295790585388,0.3515904496077239,0.0,0.0,0.0,24.243663246831563,28.319999999999997,25.797499999999992,14.1436235389559,0.6343384732972989,0.3896535106094791
168,1,0.00003339791107996,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5830449670442093,0.02483709448412815,0.3907455107920567
169,2,0.00006679582215992,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,1.1660899340884185,0.0496741889682563,0.3907455107920567
170,3,0.00010019373323987,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,1.7491349011326278,0.07451128345238445,0.3907455107920567
171,4,0.00013359164431983,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,2.332179868176837,0.0993483779365126,0.3907455107920567
172,5,0.00016698955539979,4.3,0.0521487808251858,0.06769312895577004,0.0,0.0,0.0,5.0143058485755585,6.35,1.5175,2.915162185220678,0.12418547242064076,0.3907016557917988
173,6,0.00020038746647975,5.16,0.0626975616503716,0.08138625791154007,0.0,0.0,0.0,6.028611697151117,7.619999999999999,3.035,3.498144502264519,0.14902256690476892,0.3907016557917988
174,7,0.00023495042096947,6.05,0.07355063423013007,0.09558653979159788,0.0,0.0,0.0,7.0429175457266755,8.844999999999999,4.5525,4.081126819308359,0.17470957916520646,0.3901067133483822
175,8,0.0002695133754592,6.9399999999999995,0.08440370680988854,0.1097868216716557,0.0,0.0,0.0,8.057223394302234,10.069999999999999,6.07,4.6641091363522,0.200396591425644,0.3901067133483822
176,9,0.00030524137335869,7.859999999999999,0.09556107114421968,0.12449425647600129,0.0,0.0,0.0,9.071529242877792,11.249999999999998,7.5875,5.24709145339604,0.22696260538873136,0.3894914121565274
177,10,0.00034096937125818,8.78,0.10671843547855081,0.13920169128034687,0.0,0.0,0.0,10.085835091453351,12.429999999999998,9.105,5.83007377043988,0.2535286193518187,0.3894914121565274
178,11,0.00037669736915767,9.7,0.11787579981288195,0.15390912608469245,0.0,0.0,0.0,11.10014094002891,13.609999999999998,10.6225,6.413056087483721,0.280094633314906,0.3894914121565274
179,12,0.00041242536705716,10.62,0.12903316414721308,0.16861656088903804,0.0,0.0,0.0,12.114446788604468,14.789999999999997,12.14,6.996038404527561,0.30666064727799336,0.3894914121565274
180,13,0.00044959579965445,11.577142857142857,0.14044410494368811,0.18433830154195918,0.0,0.0,0.0,13.128752637180026,15.879999999999997,13.6575,7.579020721571402,0.33507593145456865,0.3881969230070858
181,14,0.00048676623225175,12.534285714285714,0.15185504574016315,0.20006004219488033,0.0,0.0,0.0,14.143058485755585,16.97,15.175,8.162003038615243,0.36349121563114395,0.3881969230070858
182,15,0.00052393666484904,13.491428571428571,0.16326598653663818,0.21578178284780147,0.0,0.0,0.0,15.157364334331143,18.06,16.692500000000003,8.744985355659084,0.39190649980771924,0.3881969230070858
183,16,0.00056110709744634,14.448571428571428,0.1746769273331132,0.23150352350072262,0.0,0.0,0.0,16.171670182906702,19.15,18.21,9.327967672702925,0.42032178398429454,0.3881969230070858
184,17,0.00059827753004363,15.405714285714286,0.18608786812958825,0.24722526415364376,0.0,0.0,0.0,17.18597603148226,20.24,19.7275,9.910949989746767,0.44873706816086983,0.3881969230070858
185,18,0.00063544796264093,16.36285714285714,0.19749880892606328,0.2629470048065649,0.0,0.0,0.0,18.200281880057815,21.33,21.244999999999997,10.493932306790608,0.47715235233744513,0.3881969230070858
186,19,0.00067261839523822,17.319999999999997,0.2089097497225383,0.27866874545948606,0.0,0.0,0.0,19.214587728633372,22.419999999999998,22.762499999999996,11.07691462383445,0.5055676365140204,0.3881969230070858
187,20,0.00070834639313771,18.239999999999995,0.22006711405686946,0.29337618026383167,0.0,0.0,0.0,20.22889357720893,23.599999999999998,24.279999999999994,11.65989694087829,0.5321336504771077,0.3894914121565274
188,21,0.0007440743910372,19.159999999999997,0.2312244783912006,0.3080836150681773,0.0,0.0,0.0,21.243199425784486,24.779999999999998,25.797499999999992,12.242879257922132,0.558699664440195,0.3894914121565274
189,22,0.00077980238893669,20.08,0.24222447839120062,0.3225836150681773,0.0,0.0,0.0,22.243199425784486,25.959999999999997,25.797499999999992,12.825861574965973,0.5852656784032824,0.3894914121565274
190,23,0.00081553038683618,21.0,0.2532244783912006,0.3370836150681773,0.0,0.0,0.0,23.243199425784486,27.139999999999997,25.797499999999992,13.408843892009815,0.6118316923663697,0.3894914121565274
191,24,0.00085125838473567,21.92,0.2642244783912006,0.3515836150681773,0.0,0.0,0.0,24.243199425784486,28.319999999999997,25.797499999999992,13.991826209053656,0.638397706329457,0.3894914121565274
192,1,0.00000020774352604,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829823170438407,0.02483818096627808,0.3907008952542938
193,2,0.00000041548705208,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,1.1659646340876815,0.04967636193255617,0.3907008952542938
194,3,0.00000062323057811,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,1.748946951131522,0.07451454289883425,0.3907008952542938
195,4,0.00000083097410415,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,2.331929268175363,0.09935272386511233,0.3907008952542938
196,5,0.00000103871763019,4.3,0.05214877891800082,0.06769312648009723,0.0,0.0,0.0,5.014305665192387,6.35,1.5175,2.9149113335068124,0.12419090483139042,0.39070071905562004
197,6,0.00000124646115623,5.16,0.06269755783600164,0.08138625296019446,0.0,0.0,0.0,6.0286113303847735,7.619999999999999,3.035,3.497893398838262,0.1490290857976685,0.39070071905562004
198,7,0.00000146145154945,6.05,0.07355062845356018,0.09558653227288788,0.0,0.0,0.0,7.04291699557716,8.844999999999999,4.5525,4.080875464169711,0.1747172217193428,0.39010575058684266
199,8,0.00000167644194268,6.9399999999999995,0.08440369907111872,0.1097868115855813,0.0,0.0,0.0,8.057222660769547,10.069999999999999,6.07,4.663857529501161,0.20040535764101713,0.39010575058684266
200,9,0.00000189867920309,7.859999999999999,0.09556106138823497,0.12449424373087092,0.0,0.0,0.0,9.071528325961934,11.249999999999998,7.5875,5.246839594832611,0.22697253371668508,0.38949042247904714
201,10,0.0000021209164635,8.78,0.10671842370535123,0.13920167587616053,0.0,0.0,0.0,10.08583399115432,12.429999999999998,9.105,5.829821660164061,0.253539709792353,0.38949042247904714
202,11,0.00000234315372391,9.7,0.11787578602246748,0.15390910802145014,0.0,0.0,0.0,11.100139656346707,13.609999999999998,10.6225,6.412803725495511,0.28010688586802096,0.38949042247904714
203,12,0.00000256539098433,10.62,0.12903314833958374,0.16861654016673974,0.0,0.0,0.0,12.114445321539094,14.789999999999997,12.14,6.995785790826961,0.3066740619436889,0.38949042247904714
204,13,0.00000279660055649,11.577142857142857,0.1404440870729981,0.18433827797722174,0.0,0.0,0.0,13.12875098673148,15.879999999999997,13.6575,7.578767856158411,0.33509058912793815,0.38819587670304023
205,14,0.00000302781012866,12.534285714285714,0.15185502580641247,0.20006001578770374,0.0,0.0,0.0,14.143056651923867,16.97,15.175,8.16174992148986,0.3635071163121874,0.38819587670304023
206,15,0.00000325901970083,13.491428571428571,0.16326596453982684,0.21578175359818574,0.0,0.0,0.0,15.157362317116254,18.06,16.692500000000003,8.74473198682131,0.39192364349643666,0.38819587670304023
207,16,0.000003490229273,14.448571428571428,0.1746769032732412,0.23150349140866774,0.0,0.0,0.0,16.17166798230864,19.15,18.21,9.32771405215276,0.4203401706806859,0.38819587670304023
208,17,0.00000372143884517,15.405714285714286,0.18608784200665557,0.24722522921914974,0.0,0.0,0.0,17.18597364750103,20.24,19.7275,9.91069611748421,0.44875669786493516,0.38819587670304023
209,18,0.00000395264841734,16.36285714285714,0.19749878074006993,0.2629469670296317,0.0,0.0,0.0,18.200279312693418,21.33,21.244999999999997,10.49367818281566,0.4771732250491844,0.38819587670304023
210,19,0.0000041838579895,17.319999999999997,0.2089097194734843,0.27866870484011375,0.0,0.0,0.0,19.214584977885806,22.419999999999998,22.762499999999996,11.07666024814711,0.5055897522334337,0.38819587670304023
211,20,0.00000440609524992,18.239999999999995,0.22006708179060055,0.2933761369854034,0.0,0.0,0.0,20.228890643078195,23.599999999999998,24.279999999999994,11.65964231347856,0.5321569283091017,0.38949042247904714
212,21,0.00000462833251033,19.159999999999997,0.2312244441077168,0.308083569130693,0.0,0.0,0.0,21.243196308270583,24.779999999999998,25.797499999999992,12.24262437881001,0.5587241043847696,0.38949042247904714
213,22,0.00000485056977074,20.08,0.24222444410771682,0.322583569130693,0.0,0.0,0.0,22.243196308270583,25.959999999999997,25.797499999999992,12.82560644414146,0.5852912804604375,0.38949042247904714
214,23,0.00000507280703115,21.0,0.25322444410771683,0.33708356913069304,0.0,0.0,0.0,23.243196308270583,27.139999999999997,25.797499999999992,13.40858850947291,0.6118584565361055,0.38949042247904714
215,24,0.00000529504429157,21.92,0.26422444410771684,0.35158356913069305,0.0,0.0,0.0,24.243196308270583,28.319999999999997,25.797499999999992,13.99157057480436,0.6384256326117734,0.38949042247904714
216,1,0.00000000120792614,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820653314496,0.02483818812165979,0.3907007140468528
217,2,0.00000000241585229,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,1.1659641306628992,0.04967637624331959,0.3907007140468528
218,3,0.00000000362377843,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,1.7489461959943489,0.07451456436497939,0.3907007140468528
219,4,0.00000000483170457,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,2.3319282613257983,0.09935275248663918,0.3907007140468528
220,5,0.00000000603963071,4.3,0.0521487789061378,0.0676931264646981,0.0,0.0,0.0,5.014305664051712,6.35,1.5175,2.914910326032997,0.12419094060829897,0.3907007136098771
221,6,0.00000000724755686,5.16,0.0626975578122756,0.08138625292939622,0.0,0.0,0.0,6.028611328103423,7.619999999999999,3.035,3.4978923907401955,0.14902912872995877,0.3907007136098771
222,7,0.00000000849761996,6.05,0.07355062841762891,0.09558653222612018,0.0,0.0,0.0,7.042916992155135,8.844999999999999,4.5525,4.080874455447394,0.17471727205186977,0.39010574496970124
223,8,0.00000000974768306,6.9399999999999995,0.08440369902298223,0.10978681152284414,0.0,0.0,0.0,8.057222656206847,10.069999999999999,6.07,4.663856520154592,0.20040541537378076,0.39010574496970124
224,9,0.00000001103988312,7.859999999999999,0.09556106132755106,0.12449424365159396,0.0,0.0,0.0,9.071528320258558,11.249999999999998,7.5875,5.246838584861791,0.22697259910291923,0.38949041668464207
225,10,0.00000001233208318,8.78,0.10671842363211989,0.1392016757803438,0.0,0.0,0.0,10.08583398431027,12.429999999999998,9.105,5.82982064956899,0.2535397828320577,0.38949041668464207
226,11,0.00000001362428324,9.7,0.11787578593668872,0.15390910790909362,0.0,0.0,0.0,11.100139648361981,13.609999999999998,10.6225,6.412802714276189,0.28010696656119616,0.38949041668464207
227,12,0.0000000149164833,10.62,0.12903314824125756,0.16861654003784343,0.0,0.0,0.0,12.114445312413693,14.789999999999997,12.14,6.9957847789833885,0.3066741502903346,0.38949041668464207
228,13,0.00000001626085293,11.577142857142857,0.14044408696183933,0.18433827783064496,0.0,0.0,0.0,13.128750976465405,15.879999999999997,13.6575,7.5787668436905875,0.33509068566081535,0.3881958705357025
229,14,0.00000001760522255,12.534285714285714,0.1518550256824211,0.2000600156234465,0.0,0.0,0.0,14.143056640517116,16.97,15.175,8.161748908397787,0.36350722103129607,0.3881958705357025
230,15,0.00000001894959218,13.491428571428571,0.16326596440300287,0.21578175341624803,0.0,0.0,0.0,15.157362304568828,18.06,16.692500000000003,8.744730973104986,0.3919237564017768,0.3881958705357025
231,16,0.00000002029396181,14.448571428571428,0.17467690312358464,0.23150349120904956,0.0,0.0,0.0,16.17166796862054,19.15,18.21,9.327713037812185,0.4203402917722575,0.3881958705357025
232,17,0.00000002163833144,15.405714285714286,0.1860878418441664,0.2472252290018511,0.0,0.0,0.0,17.18597363267225,20.24,19.7275,9.910695102519384,0.44875682714273823,0.3881958705357025
233,18,0.00000002298270106,16.36285714285714,0.19749878056474818,0.2629469667946526,0.0,0.0,0.0,18.200279296723963,21.33,21.244999999999997,10.493677167226583,0.47717336251321896,0.3881958705357025
234,19,0.00000002432707069,17.319999999999997,0.20890971928532995,0.2786687045874542,0.0,0.0,0.0,19.214584960775674,22.419999999999998,22.762499999999996,11.076659231933782,0.5055898978836997,0.3881958705357025
235,20,0.00000002561927075,18.239999999999995,0.22006708158989877,0.293376136716204,0.0,0.0,0.0,20.228890624827386,23.599999999999998,24.279999999999994,11.65964129664098,0.5321570816128381,0.38949041668464207
236,21,0.00000002691147081,19.159999999999997,0.23122444389446759,0.3080835688449538,0.0,0.0,0.0,21.243196288879098,24.779999999999998,25.797499999999992,12.24262336134818,0.5587242653419766,0.38949041668464207
237,22,0.00000002820367087,20.08,0.2422244438944676,0.3225835688449538,0.0,0.0,0.0,22.243196288879098,25.959999999999997,25.797499999999992,12.825605426055379,0.5852914490711151,0.38949041668464207
238,23,0.00000002949587093,21.0,0.2532244438944676,0.33708356884495383,0.0,0.0,0.0,23.243196288879098,27.139999999999997,25.797499999999992,13.408587490762578,0.6118586328002535,0.38949041668464207
239,24,0.00000003078807099,21.92,0.2642244438944676,0.35158356884495384,0.0,0.0,0.0,24.243196288879098,28.319999999999997,25.797499999999992,13.991569555469777,0.638425816529392,0.38949041668464207
240,1,0.00000000000657616,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.5829820647071986,0.02483818816221765,0.39070071358148667
241,2,0.00000000001315233,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,1.1659641294143972,0.0496763763244353,0.39070071358148667
242,3,0.00000000001972849,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,1.7489461941215958,0.07451456448665295,0.39070071358148667
243,4,0.00000000002630465,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,2.3319282588287944,0.0993527526488706,0.39070071358148667
244,5,0.00000000003288081,4.3,0.05214877890606882,0.06769312646460857,0.0,0.0,0.0,5.01430566404508,6.35,1.5175,2.91491032353711,0.12419094081108825,0.3907007135822683
245,6,0.00000000003945698,5.16,0.06269755781213765,0.08138625292921714,0.0,0.0,0.0,6.028611328090159,7.619999999999999,3.035,3.4978923882454254,0.1490291289733059,0.3907007135822683
246,7,0.00000000004626254,6.05,0.07355062841742,0.09558653222584826,0.0,0.0,0.0,7.042916992135239,8.844999999999999,4.5525,4.080874452953741,0.1747172723371626,0.39010574494112094
247,8,0.0000000000530681,6.9399999999999995,0.08440369902270234,0.10978681152247938,0.0,0.0,0.0,8.057222656180318,10.069999999999999,6.07,4.663856517662056,0.20040541570101933,0.39010574494112094
248,9,0.00000000006010307,7.859999999999999,0.09556106132719822,0.12449424365113303,0.0,0.0,0.0,9.071528320225397,11.249999999999998,7.5875,5.246838582370372,0.2269725994735389,0.38949041665505696
249,10,0.00000000006713803,8.78,0.10671842363169409,0.13920167577978668,0.0,0.0,0.0,10.085833984270476,12.429999999999998,9.105,5.829820647078687,0.25353978324605847,0.38949041665505696
250,11,0.000000000074173,9.7,0.11787578593618997,0.15390910790844034,0.0,0.0,0.0,11.100139648315555,13.609999999999998,10.6225,6.412802711787003,0.28010696701857807,0.38949041665505696
251,12,0.00000000008120796,10.62,0.12903314824068585,0.168616540037094,0.0,0.0,0.0,12.114445312360633,14.789999999999997,12.14,6.995784776495318,0.30667415079109767,0.38949041665505696
252,13,0.00000000008852695,11.577142857142857,0.14044408696119298,0.18433827782979273,0.0,0.0,0.0,13.128750976405712,15.879999999999997,13.6575,7.578766841203634,0.33509068620797927,0.38819587050400356
253,14,0.00000000009584593,12.534285714285714,0.15185502568170012,0.20006001562249145,0.0,0.0,0.0,14.14305664045079,16.97,15.175,8.16174890591195,0.3635072216248609,0.38819587050400356
254,15,0.00000000010316491,13.491428571428571,0.16326596440220725,0.21578175341519018,0.0,0.0,0.0,15.15736230449587,18.06,16.692500000000003,8.744730970620264,0.3919237570417425,0.38819587050400356
