cycle,hour_cyc,stp,value
2223,15,2,62.7291
2223,15,3,48.17367067450169
2224,16,2,62.7291
2224,16,3,48.17367067450169
2225,17,2,62.7291
2225,17,3,48.17367067450169
2226,18,2,62.7291
2226,18,3,48.17367067450169
2227,19,2,62.7291
2227,19,3,48.17367067450169
2228,20,2,62.7291
2228,20,3,48.17367067450169
2229,21,3,39.25262054959397
2230,22,3,39.25262054959397
2231,23,3,39.25262054959397
2232,0,3,39.25262054958923
2233,1,3,39.25262054958923
2234,2,3,39.25262054958923
2235,3,3,39.25262054958923
2236,4,2,62.7291
2236,4,3,48.17367067449588
2237,5,2,62.7291
2237,5,3,48.17367067449588
2238,6,2,62.7291
2238,6,3,48.17367067449588
2239,7,2,62.7291
2239,7,3,48.17367067449588
2240,8,2,62.7291
2240,8,3,48.17367067449588
2241,9,2,62.7291
2241,9,3,48.17367067449588
2242,10,2,62.7291
2242,10,3,48.17367067449588
2243,11,2,62.7291
2243,11,3,48.17367067449588
2244,12,2,62.7291
2244,12,3,48.17367067449588
2245,13,2,62.7291
2245,13,3,48.17367067449588
2246,14,2,62.7291
2246,14,3,48.17367067449588
2247,15,2,62.7291
2247,15,3,48.17367067449588
2248,16,2,62.7291
2248,16,3,48.17367067449588
2249,17,2,62.7291
2249,17,3,48.17367067449588
2250,18,2,62.7291
2250,18,3,48.17367067449588
2251,19,2,62.7291
2251,19,3,48.17367067449588
2252,20,2,62.7291
2252,20,3,48.17367067449588
2253,21,3,39.25262054958923
2254,22,3,39.25262054958923
2255,23,3,39.25262054958923
2256,0,3,39.2526205495845
2257,1,3,39.2526205495845
2258,2,3,39.2526205495845
2259,3,3,39.2526205495845
2260,4,2,62.7291
2260,4,3,48.17367067449007
2261,5,2,62.7291
2261,5,3,48.17367067449007
2262,6,2,62.7291
2262,6,3,48.17367067449007
2263,7,2,62.7291
2263,7,3,48.17367067449007
2264,8,2,62.7291
2264,8,3,48.17367067449007
2265,9,2,62.7291
2265,9,3,48.17367067449007
