cycle,hour,int(cycle / 24),prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
3557,5,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3558,6,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3559,7,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3560,8,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3561,9,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3562,10,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3563,11,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3564,12,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3565,13,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3566,14,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3567,15,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3568,16,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3569,17,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3570,18,148,9.832952365,10.0425399,2.082967991,-2.292555523,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3571,19,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3572,20,148,6.520799989,6.659789616,2.082967991,-2.221957617,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3573,21,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3574,22,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3575,23,148,6.424433487,6.56136908,2.082967991,-2.219903584,10,2.082967991,1.076909855,0.525847607,0.25793574,0.124795283,0.057794069,0.02490897,0.009811163,0.003502472,0.001131414,0.000331418
3576,0,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3577,1,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3578,2,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3579,3,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3580,4,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3581,5,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3582,6,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3583,7,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3584,8,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3585,9,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3586,10,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3587,11,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3588,12,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3589,13,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3590,14,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3591,15,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3592,16,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3593,17,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3594,18,149,10.04250942,10.25656363,2.127359434,-2.341413637,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3595,19,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3596,20,149,6.659769408,6.801721142,2.127359434,-2.269311169,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3597,21,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3598,22,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3599,23,149,6.56134917,6.701203096,2.127359434,-2.26721336,10,2.127359434,1.09976973,0.536868852,0.263293977,0.127458092,0.059134093,0.025566672,0.010113119,0.003628646,0.001178835,0.000347418
3600,0,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3601,1,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3602,2,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3603,3,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3604,4,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3605,5,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3606,6,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3607,7,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3608,8,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3609,9,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3610,10,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3611,11,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3612,12,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3613,13,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3614,14,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3615,15,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3616,16,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3617,17,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3618,18,150,10.25653167,10.47514772,2.172696753,-2.391312801,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3619,19,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3620,20,150,6.80169995,6.946676908,2.172696753,-2.317673711,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3621,21,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3622,22,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3623,23,150,6.701182217,6.844016658,2.172696753,-2.315531194,10,2.172696753,1.123118602,0.548126869,0.268765475,0.13017481,0.060500573,0.02623802,0.01042219,0.003758336,0.001227831,0.000364046
3624,0,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3625,1,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3626,2,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3627,3,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3628,4,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3629,5,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3630,6,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3631,7,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3632,8,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3633,9,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3634,10,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3635,11,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3636,12,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3637,13,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3638,14,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3639,15,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3640,16,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3641,17,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3642,18,151,10.47511422,10.69838931,2.219000096,-2.442275191,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3643,19,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3644,20,151,6.946654693,7.094721335,2.219000096,-2.367066738,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3645,21,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3646,22,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3647,23,151,6.843994771,6.989873236,2.219000096,-2.364878561,10,2.219000096,1.146966854,0.559626704,0.274352703,0.132946623,0.061894058,0.026923271,0.010738507,0.003891613,0.001278441,0.000381322
3648,0,152,6.989850301,7.138837651,2.26629004,-2.41527739,10,2.26629004,1.171325088,0.571373507,0.280058183,0.135774745,0.063315109,0.027622687,0.011062202,0.004028551,0.001330704,0.000399264
3649,1,152,6.989850301,7.138837651,2.26629004,-2.41527739,10,2.26629004,1.171325088,0.571373507,0.280058183,0.135774745,0.063315109,0.027622687,0.011062202,0.004028551,0.001330704,0.000399264
3650,2,152,6.989850301,7.138837651,2.26629004,-2.41527739,10,2.26629004,1.171325088,0.571373507,0.280058183,0.135774745,0.063315109,0.027622687,0.011062202,0.004028551,0.001330704,0.000399264
