cycle,int(cycle / 24),length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
3102,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3103,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3104,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3105,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3106,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3107,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3108,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3109,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3110,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3111,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3112,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3113,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3114,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3115,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3116,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3117,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3118,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3119,129,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3120,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3121,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3122,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3123,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3124,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3125,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3126,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3127,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3128,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3129,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3130,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3131,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3132,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3133,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3134,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3135,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3136,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3137,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3138,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3139,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3140,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3141,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3142,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3143,130,10,1.425043061,0.738429359,0.362785268,0.178320172,0.084870977,0.037641677,0.015143472,0.005457088,0.001756848,0.000506654,0.000131545
3144,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3145,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3146,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3147,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3148,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3149,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3150,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3151,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3152,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3153,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3154,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3155,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3156,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3157,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3158,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3159,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3160,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3161,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3162,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3163,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3164,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3165,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3166,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3167,131,10,1.455414953,0.754035295,0.37029815,0.182009474,0.086739961,0.038586263,0.015593436,0.005650816,0.001830853,0.000531657,0.000139047
3168,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3169,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3170,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3171,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3172,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3173,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3174,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3175,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3176,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3177,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3178,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3179,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3180,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3181,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3182,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3183,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3184,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3185,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3186,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3187,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3188,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3189,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3190,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3191,132,10,1.486434066,0.769976483,0.377972893,0.185775248,0.088645351,0.039549337,0.016053293,0.005849668,0.001907252,0.000557641,0.0001469
3192,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3193,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3194,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3195,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3196,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3197,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3198,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3199,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3200,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3201,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3202,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3203,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3204,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3205,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3206,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3207,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3208,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3209,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3210,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3211,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3212,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3213,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3214,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3215,133,10,1.518114189,0.786260014,0.385812965,0.189619201,0.090587949,0.040531258,0.016523214,0.006053741,0.0019861,0.000584634,0.000155114
3216,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3217,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3218,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3219,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3220,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3221,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3222,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3223,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3224,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3225,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3226,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3227,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
3228,134,10,1.550469403,0.80289313,0.393821906,0.193543076,0.092568574,0.041532392,0.017003375,0.00626313,0.002067453,0.000612663,0.000163705
